,id,bdate,bmonth,dandm
932,46620,20,8,"20,8"
933,46656,13,1,"13,1"
934,46692,19,2,"19,2"
935,46764,24,8,"24,8"
936,46767,20,5,"20,5"
937,46879,1,5,"1,5"
938,46885,15,12,"15,12"
939,46931,21,4,"21,4"
940,46957,27,7,"27,7"
941,46962,19,1,"19,1"
942,47165,6,5,"6,5"
943,47195,5,8,"5,8"
944,47208,17,7,"17,7"
945,47283,22,5,"22,5"
946,47382,4,2,"4,2"
947,47417,1,9,"1,9"
948,47610,18,5,"18,5"
949,47625,4,5,"4,5"
950,47642,11,1,"11,1"
951,47696,26,12,"26,12"
952,47710,21,3,"21,3"
953,47751,20,2,"20,2"
954,47786,6,1,"6,1"
955,47817,14,5,"14,5"
956,47882,6,2,"6,2"
957,47894,11,6,"11,6"
958,47946,15,9,"15,9"
959,47963,16,12,"16,12"
960,47980,4,5,"4,5"
961,48046,15,1,"15,1"
962,48145,8,11,"8,11"
963,48231,26,6,"26,6"
964,48246,4,1,"4,1"
965,48275,14,11,"14,11"
966,48295,29,12,"29,12"
967,48469,10,4,"10,4"
968,48568,16,11,"16,11"
969,48569,7,10,"7,10"
970,48607,28,2,"28,2"
971,48738,21,4,"21,4"
972,48741,16,1,"16,1"
973,48747,20,3,"20,3"
974,48953,11,3,"11,3"
975,48961,14,1,"14,1"
976,48973,29,8,"29,8"
977,49030,20,8,"20,8"
978,49051,15,11,"15,11"
979,49066,13,11,"13,11"
980,49088,22,8,"22,8"
981,49221,5,12,"5,12"
982,49233,5,2,"5,2"
983,49268,22,1,"22,1"
984,49273,21,10,"21,10"
985,49303,11,3,"11,3"
986,49373,13,9,"13,9"
987,49413,23,5,"23,5"
988,49479,1,12,"1,12"
989,49481,12,7,"12,7"
990,49484,8,7,"8,7"
991,49488,8,9,"8,9"
992,49508,11,9,"11,9"
993,49513,11,11,"11,11"
994,49637,31,10,"31,10"
995,49683,3,6,"3,6"
996,49706,16,11,"16,11"
997,49733,23,5,"23,5"
998,49735,29,11,"29,11"
999,49882,24,2,"24,2"
1000,49897,15,4,"15,4"
1001,49924,26,4,"26,4"
1002,49965,26,9,"26,9"
1003,49982,16,11,"16,11"
1004,50003,29,10,"29,10"
1005,50114,11,7,"11,7"
1006,50144,6,2,"6,2"
1007,50178,29,1,"29,1"
1008,50266,8,9,"8,9"
1009,50286,23,6,"23,6"
1010,50287,25,12,"25,12"
1011,50343,29,5,"29,5"
1012,50440,14,7,"14,7"
1013,50579,12,2,"12,2"
1014,50588,24,1,"24,1"
1015,50598,5,5,"5,5"
1016,50624,7,2,"7,2"
1017,50646,20,7,"20,7"
1018,50651,13,4,"13,4"
1019,50664,5,3,"5,3"
1020,50700,6,9,"6,9"
1021,50735,4,7,"4,7"
1022,50807,30,11,"30,11"
1023,50814,6,8,"6,8"
1024,50839,13,12,"13,12"
1025,50877,15,3,"15,3"
1026,50959,21,6,"21,6"
1027,50974,27,6,"27,6"
1028,50983,19,9,"19,9"
1029,51257,16,4,"16,4"
1030,51272,17,4,"17,4"
1031,51279,7,8,"7,8"
1032,51303,6,10,"6,10"
1033,51586,2,1,"2,1"
1034,51688,11,1,"11,1"
1035,51721,9,4,"9,4"
1036,51802,2,8,"2,8"
1037,51808,4,8,"4,8"
1038,51859,30,5,"30,5"
1039,51967,3,7,"3,7"
1040,52043,10,6,"10,6"
1041,52177,21,6,"21,6"
1042,52217,10,1,"10,1"
1043,52239,21,6,"21,6"
1044,52301,17,8,"17,8"
1045,52352,29,9,"29,9"
1046,52360,22,11,"22,11"
1047,52366,8,8,"8,8"
1048,52376,26,2,"26,2"
1049,52377,8,9,"8,9"
1050,52415,7,2,"7,2"
1051,52433,28,11,"28,11"
1052,52459,22,2,"22,2"
1053,52468,15,3,"15,3"
1054,52487,17,11,"17,11"
1055,52509,15,12,"15,12"
1056,52537,26,4,"26,4"
1057,52599,11,7,"11,7"
1058,52631,16,4,"16,4"
1059,52645,27,3,"27,3"
1060,52715,24,8,"24,8"
1061,52790,28,7,"28,7"
1062,52966,6,1,"6,1"
1063,53022,12,4,"12,4"
1064,53068,23,6,"23,6"
1065,53118,8,5,"8,5"
1066,53177,15,2,"15,2"
1067,53185,9,7,"9,7"
1068,53201,2,11,"2,11"
1069,53287,27,10,"27,10"
1070,53288,21,9,"21,9"
1071,53424,10,8,"10,8"
1072,53438,2,11,"2,11"
1073,53487,26,2,"26,2"
1074,53532,14,9,"14,9"
1075,53722,25,1,"25,1"
1076,53755,19,5,"19,5"
1077,53800,12,2,"12,2"
1078,53979,18,11,"18,11"
1079,54005,14,6,"14,6"
1080,54064,14,10,"14,10"
1081,54090,13,6,"13,6"
1082,54122,2,3,"2,3"
1083,54201,9,10,"9,10"
1084,54266,21,6,"21,6"
1085,54503,27,10,"27,10"
1086,54535,30,10,"30,10"
1087,54575,1,7,"1,7"
1088,54593,7,1,"7,1"
1089,54663,17,12,"17,12"
1090,54665,24,8,"24,8"
1091,54680,22,12,"22,12"
1092,54693,21,6,"21,6"
1093,54795,28,3,"28,3"
1094,54850,6,5,"6,5"
1095,54887,21,11,"21,11"
1096,54945,8,4,"8,4"
1097,54992,9,1,"9,1"
1098,55005,29,1,"29,1"
1099,55014,25,1,"25,1"
1100,55048,20,11,"20,11"
1101,55097,15,12,"15,12"
1102,55167,27,7,"27,7"
1103,55223,26,8,"26,8"
1104,55327,21,7,"21,7"
1105,55358,23,2,"23,2"
1106,55387,3,8,"3,8"
1107,55391,22,10,"22,10"
1108,55402,24,2,"24,2"
1109,55422,10,5,"10,5"
1110,55497,16,12,"16,12"
1111,55512,2,9,"2,9"
1112,55554,17,12,"17,12"
1113,55584,8,4,"8,4"
1114,55755,16,11,"16,11"
1115,55789,25,10,"25,10"
1116,55790,9,1,"9,1"
1117,55915,12,4,"12,4"
1118,56152,13,1,"13,1"
1119,56192,30,9,"30,9"
1120,56203,13,2,"13,2"
1121,56227,18,2,"18,2"
1122,56378,21,3,"21,3"
1123,56421,10,3,"10,3"
1124,56432,1,1,"1,1"
1125,56466,17,9,"17,9"
1126,56495,30,7,"30,7"
1127,56508,11,9,"11,9"
1128,56509,26,2,"26,2"
1129,56613,28,2,"28,2"
1130,56659,12,3,"12,3"
1131,56691,20,6,"20,6"
1132,56695,16,1,"16,1"
1133,56794,20,9,"20,9"
1134,56868,7,12,"7,12"
1135,56873,27,1,"27,1"
1136,57060,16,7,"16,7"
1137,57169,15,5,"15,5"
1138,57217,17,6,"17,6"
1139,57221,29,4,"29,4"
1140,57268,22,2,"22,2"
1141,57273,24,7,"24,7"
1142,57368,19,3,"19,3"
1143,57421,12,8,"12,8"
1144,57430,29,3,"29,3"
1145,57463,18,1,"18,1"
1146,57487,19,7,"19,7"
1147,57524,21,8,"21,8"
1148,57548,13,3,"13,3"
1149,57599,22,8,"22,8"
1150,57681,7,6,"7,6"
1151,57736,2,7,"2,7"
1152,57783,9,6,"9,6"
1153,57839,19,8,"19,8"
1154,57870,20,6,"20,6"
1155,57975,4,5,"4,5"
1156,57996,26,12,"26,12"
1157,58012,23,4,"23,4"
1158,58083,2,6,"2,6"
1159,58174,8,4,"8,4"
1160,58180,30,3,"30,3"
1161,58193,24,10,"24,10"
1162,58222,16,9,"16,9"
1163,58285,2,7,"2,7"
1164,58305,24,10,"24,10"
1165,58357,14,11,"14,11"
1166,58414,7,5,"7,5"
1167,58421,31,5,"31,5"
1168,58467,26,8,"26,8"
1169,58473,26,3,"26,3"
1170,58501,19,12,"19,12"
1171,58626,21,2,"21,2"
1172,58648,25,7,"25,7"
1173,58765,9,4,"9,4"
1174,58935,19,7,"19,7"
1175,58958,28,12,"28,12"
1176,58997,23,5,"23,5"
1177,58999,23,1,"23,1"
1178,59081,2,6,"2,6"
1179,59082,12,7,"12,7"
1180,59094,17,7,"17,7"
1181,59107,24,10,"24,10"
1182,59112,30,11,"30,11"
1183,59172,11,8,"11,8"
1184,59210,9,5,"9,5"
1185,59213,10,11,"10,11"
1186,59220,23,4,"23,4"
1187,59228,5,5,"5,5"
1188,59241,12,6,"12,6"
1189,59318,22,7,"22,7"
1190,59340,29,9,"29,9"
1191,59343,7,9,"7,9"
1192,59345,28,1,"28,1"
1193,59367,24,12,"24,12"
1194,59377,21,8,"21,8"
1195,59382,14,3,"14,3"
1196,59394,18,5,"18,5"
1197,59439,22,4,"22,4"
1198,59484,20,1,"20,1"
1199,59708,3,8,"3,8"
1200,59793,17,1,"17,1"
1201,59804,28,6,"28,6"
1202,59893,11,9,"11,9"
1203,59924,25,3,"25,3"
1204,60007,26,12,"26,12"
1205,60060,4,10,"4,10"
1206,60135,28,11,"28,11"
1207,60255,5,7,"5,7"
1208,60279,17,11,"17,11"
1209,60329,3,3,"3,3"
1210,60359,23,2,"23,2"
1211,60370,12,4,"12,4"
1212,60383,12,1,"12,1"
1213,60414,5,11,"5,11"
1214,60464,10,12,"10,12"
1215,60518,21,9,"21,9"
1216,60543,17,6,"17,6"
1217,60701,4,7,"4,7"
1218,60779,16,8,"16,8"
1219,60797,5,5,"5,5"
1220,60881,11,4,"11,4"
1221,60909,30,5,"30,5"
1222,60928,13,8,"13,8"
1223,60956,20,4,"20,4"
1224,61047,16,12,"16,12"
1225,61066,6,12,"6,12"
1226,61175,1,7,"1,7"
1227,61338,28,6,"28,6"
1228,61433,3,6,"3,6"
1229,61450,27,11,"27,11"
1230,61600,6,9,"6,9"
1231,61871,5,3,"5,3"
1232,62005,28,5,"28,5"
1233,62036,27,1,"27,1"
1234,62098,6,10,"6,10"
1235,62100,16,12,"16,12"
1236,62152,1,4,"1,4"
1237,62172,5,7,"5,7"
1238,62206,2,4,"2,4"
1239,62267,30,12,"30,12"
1240,62312,5,10,"5,10"
1241,62420,11,6,"11,6"
1242,62492,1,1,"1,1"
1243,62675,15,8,"15,8"
1244,62757,21,5,"21,5"
1245,62758,9,6,"9,6"
1246,62789,24,3,"24,3"
1247,62814,15,4,"15,4"
1248,63085,23,7,"23,7"
1249,63113,27,7,"27,7"
1250,63130,27,2,"27,2"
1251,63138,2,7,"2,7"
1252,63178,3,8,"3,8"
1253,63203,5,5,"5,5"
1254,63244,10,6,"10,6"
1255,63281,26,1,"26,1"
1256,63292,21,7,"21,7"
1257,63315,8,6,"8,6"
1258,63330,24,10,"24,10"
1259,63430,2,10,"2,10"
1260,63433,17,4,"17,4"
1261,63436,15,4,"15,4"
1262,63454,30,10,"30,10"
1263,63484,19,7,"19,7"
1264,63486,1,12,"1,12"
1265,63517,14,8,"14,8"
1266,63534,2,4,"2,4"
1267,63710,7,8,"7,8"
1268,63734,6,1,"6,1"
1269,63811,16,12,"16,12"
1270,63883,28,3,"28,3"
1271,63921,29,5,"29,5"
1272,63955,31,7,"31,7"
1273,63978,12,7,"12,7"
1274,64140,25,10,"25,10"
1275,64223,24,7,"24,7"
1276,64233,23,11,"23,11"
1277,64239,9,8,"9,8"
1278,64259,3,10,"3,10"
1279,64314,1,3,"1,3"
1280,64368,26,3,"26,3"
1281,64435,15,1,"15,1"
1282,64465,27,6,"27,6"
1283,64501,5,6,"5,6"
1284,64539,23,12,"23,12"
1285,64615,9,2,"9,2"
1286,64740,19,4,"19,4"
1287,64797,2,8,"2,8"
1288,64816,20,9,"20,9"
1289,64829,24,12,"24,12"
1290,64885,14,6,"14,6"
1291,64936,23,9,"23,9"
1292,64974,6,4,"6,4"
1293,65029,24,6,"24,6"
1294,65032,19,5,"19,5"
1295,65033,13,8,"13,8"
1296,65094,22,4,"22,4"
1297,65109,25,9,"25,9"
1298,65214,17,3,"17,3"
1299,65237,15,6,"15,6"
1300,65298,17,7,"17,7"
1301,65347,29,8,"29,8"
1302,65376,8,3,"8,3"
1303,65416,3,9,"3,9"
1304,65434,1,6,"1,6"
1305,65456,29,8,"29,8"
1306,65484,18,7,"18,7"
1307,65525,26,2,"26,2"
1308,65534,11,9,"11,9"
1309,65563,19,1,"19,1"
1310,65603,24,11,"24,11"
1311,65663,23,10,"23,10"
1312,65683,5,11,"5,11"
1313,65733,13,5,"13,5"
1314,65763,27,8,"27,8"
1315,65794,20,1,"20,1"
1316,65808,14,12,"14,12"
1317,65832,19,6,"19,6"
1318,65846,7,11,"7,11"
1319,65854,11,4,"11,4"
1320,65908,2,4,"2,4"
1321,65976,25,9,"25,9"
1322,65996,10,5,"10,5"
1323,66020,16,8,"16,8"
1324,66096,22,6,"22,6"
1325,66177,27,9,"27,9"
1326,66329,5,6,"5,6"
1327,66395,20,9,"20,9"
1328,66420,3,11,"3,11"
1329,66467,19,8,"19,8"
1330,66505,25,1,"25,1"
1331,66667,3,11,"3,11"
1332,66728,22,11,"22,11"
1333,66749,27,3,"27,3"
1334,66823,1,6,"1,6"
1335,66824,21,6,"21,6"
1336,66837,9,9,"9,9"
1337,66872,11,12,"11,12"
1338,66894,7,2,"7,2"
1339,67003,4,2,"4,2"
1340,67190,11,12,"11,12"
1341,67209,20,8,"20,8"
1342,67299,6,9,"6,9"
1343,67315,8,1,"8,1"
1344,67399,16,2,"16,2"
1345,67441,9,5,"9,5"
1346,67457,26,5,"26,5"
1347,67503,5,4,"5,4"
1348,67527,30,11,"30,11"
1349,67578,3,9,"3,9"
1350,67645,25,2,"25,2"
1351,67663,6,2,"6,2"
1352,67702,8,10,"8,10"
1353,67716,1,10,"1,10"
1354,67739,4,3,"4,3"
1355,67780,15,9,"15,9"
1356,67784,7,6,"7,6"
1357,67824,9,12,"9,12"
1358,67877,17,12,"17,12"
1359,67966,13,8,"13,8"
1360,67999,9,5,"9,5"
1361,68422,15,2,"15,2"
1362,68444,27,7,"27,7"
1363,68462,16,12,"16,12"
1364,68487,13,3,"13,3"
1365,68589,26,5,"26,5"
1366,68668,11,3,"11,3"
1367,68898,22,2,"22,2"
1368,68925,7,12,"7,12"
1369,68942,29,4,"29,4"
1370,69027,14,1,"14,1"
1371,69058,7,2,"7,2"
1372,69064,1,7,"1,7"
1373,69073,5,10,"5,10"
1374,69074,18,3,"18,3"
1375,69141,16,12,"16,12"
1376,69152,21,5,"21,5"
1377,69185,8,9,"8,9"
1378,69306,10,10,"10,10"
1379,69364,7,12,"7,12"
1380,69409,9,7,"9,7"
1381,69428,21,2,"21,2"
1382,69512,7,4,"7,4"
1383,69585,14,10,"14,10"
1384,69609,5,7,"5,7"
1385,69619,13,1,"13,1"
1386,69632,13,12,"13,12"
1387,69654,19,9,"19,9"
1388,69660,12,6,"12,6"
1389,69687,11,9,"11,9"
1390,69690,8,9,"8,9"
1391,69707,30,4,"30,4"
1392,69713,8,5,"8,5"
1393,69808,11,4,"11,4"
1394,69814,17,12,"17,12"
1395,69823,9,8,"9,8"
1396,69865,16,8,"16,8"
1397,69893,31,12,"31,12"
1398,69898,17,11,"17,11"
1399,69929,27,3,"27,3"
1400,69945,28,6,"28,6"
1401,69972,14,7,"14,7"
1402,70042,8,7,"8,7"
1403,70097,9,6,"9,6"
1404,70115,26,5,"26,5"
1405,70155,9,4,"9,4"
1406,70190,1,5,"1,5"
1407,70191,21,8,"21,8"
1408,70250,12,12,"12,12"
1409,70252,9,4,"9,4"
1410,70325,22,4,"22,4"
1411,70397,11,10,"11,10"
1412,70406,27,1,"27,1"
1413,70433,15,1,"15,1"
1414,70479,11,4,"11,4"
1415,70498,21,11,"21,11"
1416,70542,31,7,"31,7"
1417,70559,21,1,"21,1"
1418,70609,2,6,"2,6"
1419,70632,14,8,"14,8"
1420,70651,19,2,"19,2"
1421,70723,1,4,"1,4"
1422,70724,10,7,"10,7"
1423,70884,9,4,"9,4"
1424,70906,3,6,"3,6"
1425,70975,16,6,"16,6"
1426,71069,12,6,"12,6"
1427,71129,13,10,"13,10"
1428,71161,12,4,"12,4"
1429,71176,6,4,"6,4"
1430,71202,12,8,"12,8"
1431,71263,9,10,"9,10"
1432,71281,30,5,"30,5"
1433,71287,25,11,"25,11"
1434,71519,10,1,"10,1"
1435,71624,23,4,"23,4"
1436,71783,18,2,"18,2"
1437,71813,17,7,"17,7"
1438,71814,21,2,"21,2"
1439,71834,22,1,"22,1"
1440,71962,9,4,"9,4"
1441,71976,21,5,"21,5"
1442,71978,20,4,"20,4"
1443,72034,26,3,"26,3"
1444,72044,26,1,"26,1"
1445,72123,20,5,"20,5"
1446,72149,11,9,"11,9"
1447,72169,18,6,"18,6"
1448,72217,24,8,"24,8"
1449,72248,21,3,"21,3"
1450,72341,10,8,"10,8"
1451,72347,24,2,"24,2"
1452,72376,24,8,"24,8"
1453,72397,5,3,"5,3"
1454,72455,16,11,"16,11"
1455,72500,20,2,"20,2"
1456,72527,12,2,"12,2"
1457,72550,3,1,"3,1"
1458,72580,5,3,"5,3"
1459,72602,10,2,"10,2"
1460,72655,19,10,"19,10"
1461,72670,13,10,"13,10"
1462,72703,2,11,"2,11"
1463,72721,27,9,"27,9"
1464,72723,2,5,"2,5"
1465,72741,10,4,"10,4"
1466,72819,26,1,"26,1"
1467,72869,18,9,"18,9"
1468,72939,4,11,"4,11"
1469,72961,26,10,"26,10"
1470,72980,12,7,"12,7"
1471,73013,27,8,"27,8"
1472,73034,23,1,"23,1"
1473,73066,30,9,"30,9"
1474,73079,22,5,"22,5"
1475,73104,11,1,"11,1"
1476,73118,26,9,"26,9"
1477,73146,12,4,"12,4"
1478,73152,14,7,"14,7"
1479,73176,4,1,"4,1"
1480,73204,13,2,"13,2"
1481,73247,31,5,"31,5"
1482,73272,12,12,"12,12"
1483,73282,11,10,"11,10"
1484,73416,27,11,"27,11"
1485,73456,16,8,"16,8"
1486,73541,23,12,"23,12"
1487,73639,21,1,"21,1"
1488,73675,22,12,"22,12"
1489,73714,21,12,"21,12"
1490,73767,30,1,"30,1"
1491,73894,2,7,"2,7"
1492,73935,16,8,"16,8"
1493,74004,16,6,"16,6"
1494,74237,20,12,"20,12"
1495,74239,20,6,"20,6"
1496,74256,10,1,"10,1"
1497,74326,7,7,"7,7"
1498,74359,20,4,"20,4"
1499,74389,2,10,"2,10"
1500,74412,19,1,"19,1"
1501,74442,7,7,"7,7"
1502,74444,10,3,"10,3"
1503,74519,5,10,"5,10"
1504,74646,19,9,"19,9"
1505,74727,16,6,"16,6"
1506,74815,15,5,"15,5"
1507,74830,9,11,"9,11"
1508,74875,30,4,"30,4"
1509,74990,2,8,"2,8"
1510,74996,8,8,"8,8"
1511,75005,2,11,"2,11"
1512,75047,12,8,"12,8"
1513,75050,1,6,"1,6"
1514,75053,26,11,"26,11"
1515,75074,14,4,"14,4"
1516,75109,17,4,"17,4"
1517,75113,12,6,"12,6"
1518,75150,17,11,"17,11"
1519,75295,28,12,"28,12"
1520,75359,6,3,"6,3"
1521,75414,26,7,"26,7"
1522,75440,17,2,"17,2"
1523,75523,13,7,"13,7"
1524,75650,16,9,"16,9"
1525,75749,7,10,"7,10"
1526,75755,19,12,"19,12"
1527,75822,27,8,"27,8"
1528,75877,19,9,"19,9"
1529,75895,29,10,"29,10"
1530,75906,18,10,"18,10"
1531,75909,12,4,"12,4"
1532,75938,12,8,"12,8"
1533,75944,5,4,"5,4"
1534,75945,14,10,"14,10"
1535,75958,1,4,"1,4"
1536,75998,20,8,"20,8"
1537,76095,4,9,"4,9"
1538,76117,13,3,"13,3"
1539,76138,25,3,"25,3"
1540,76160,2,9,"2,9"
1541,76194,18,3,"18,3"
1542,76243,25,8,"25,8"
1543,76292,21,4,"21,4"
1544,76332,20,6,"20,6"
1545,76409,31,7,"31,7"
1546,76427,10,10,"10,10"
1547,76477,17,8,"17,8"
1548,76540,6,5,"6,5"
1549,76603,6,5,"6,5"
1550,76685,26,7,"26,7"
1551,76712,26,5,"26,5"
1552,76715,11,5,"11,5"
1553,76731,4,2,"4,2"
1554,76740,20,8,"20,8"
1555,76840,5,5,"5,5"
1556,76916,10,5,"10,5"
1557,76950,14,8,"14,8"
1558,77069,12,11,"12,11"
1559,77106,2,2,"2,2"
1560,77200,2,7,"2,7"
1561,77217,21,5,"21,5"
1562,77220,5,1,"5,1"
1563,77258,25,6,"25,6"
1564,77311,12,5,"12,5"
1565,77315,15,6,"15,6"
1566,77380,15,3,"15,3"
1567,77425,10,12,"10,12"
1568,77459,16,4,"16,4"
1569,77508,28,4,"28,4"
1570,77551,26,3,"26,3"
1571,77552,16,7,"16,7"
1572,77596,21,10,"21,10"
1573,77630,2,4,"2,4"
1574,77671,15,8,"15,8"
1575,77692,13,9,"13,9"
1576,77736,17,3,"17,3"
1577,77745,4,1,"4,1"
1578,77749,7,5,"7,5"
1579,77753,9,5,"9,5"
1580,77848,13,7,"13,7"
1581,77895,5,6,"5,6"
1582,77950,25,8,"25,8"
1583,77985,9,10,"9,10"
1584,78084,26,7,"26,7"
1585,78091,3,7,"3,7"
1586,78100,7,7,"7,7"
1587,78142,12,3,"12,3"
1588,78167,11,5,"11,5"
1589,78197,4,9,"4,9"
1590,78200,9,10,"9,10"
1591,78236,17,9,"17,9"
1592,78290,1,1,"1,1"
1593,78314,17,6,"17,6"
1594,78334,11,4,"11,4"
1595,78358,1,1,"1,1"
1596,78432,19,2,"19,2"
1597,78434,24,11,"24,11"
1598,78457,19,9,"19,9"
1599,78511,12,9,"12,9"
1600,78642,14,9,"14,9"
1601,78712,16,12,"16,12"
1602,78781,24,4,"24,4"
1603,78857,30,11,"30,11"
1604,78867,21,8,"21,8"
1605,78874,4,1,"4,1"
1606,79091,7,7,"7,7"
1607,79093,13,4,"13,4"
1608,79119,8,10,"8,10"
1609,79211,23,6,"23,6"
1610,79216,24,11,"24,11"
1611,79288,31,12,"31,12"
1612,79327,13,8,"13,8"
1613,79340,23,10,"23,10"
1614,79394,1,4,"1,4"
1615,79404,20,8,"20,8"
1616,79414,5,8,"5,8"
1617,79460,22,6,"22,6"
1618,79538,27,1,"27,1"
1619,79544,1,12,"1,12"
1620,79551,28,2,"28,2"
1621,79686,30,10,"30,10"
1622,79732,6,6,"6,6"
1623,79741,9,10,"9,10"
1624,79813,27,2,"27,2"
1625,79928,5,3,"5,3"
1626,79949,27,5,"27,5"
1627,79998,13,11,"13,11"
1628,80010,26,6,"26,6"
1629,80013,6,8,"6,8"
1630,80149,25,7,"25,7"
1631,80201,25,6,"25,6"
1632,80244,19,4,"19,4"
1633,80246,13,11,"13,11"
1634,80282,26,10,"26,10"
1635,80318,8,2,"8,2"
1636,80402,30,9,"30,9"
1637,80410,25,5,"25,5"
1638,80474,17,1,"17,1"
1639,80489,25,12,"25,12"
1640,80680,3,4,"3,4"
1641,80699,27,10,"27,10"
1642,80725,28,2,"28,2"
1643,80831,23,6,"23,6"
1644,80853,7,10,"7,10"
1645,80934,9,6,"9,6"
1646,80956,8,3,"8,3"
1647,81021,6,2,"6,2"
1648,81102,26,10,"26,10"
1649,81116,7,9,"7,9"
1650,81136,1,6,"1,6"
1651,81141,9,6,"9,6"
1652,81153,8,11,"8,11"
1653,81209,13,7,"13,7"
1654,81242,5,5,"5,5"
1655,81269,12,11,"12,11"
1656,81280,12,8,"12,8"
1657,81311,24,4,"24,4"
1658,81324,22,8,"22,8"
1659,81437,5,9,"5,9"
1660,81438,25,1,"25,1"
1661,81447,28,2,"28,2"
1662,81577,9,3,"9,3"
1663,81583,5,10,"5,10"
1664,81661,30,6,"30,6"
1665,81786,18,7,"18,7"
1666,81787,2,10,"2,10"
1667,81809,16,2,"16,2"
1668,81978,24,4,"24,4"
1669,82000,27,10,"27,10"
1670,82018,19,7,"19,7"
1671,82055,12,12,"12,12"
1672,82084,29,8,"29,8"
1673,82121,27,1,"27,1"
1674,82146,7,4,"7,4"
1675,82161,21,6,"21,6"
1676,82165,18,3,"18,3"
1677,82252,2,9,"2,9"
1678,82356,19,5,"19,5"
1679,82372,29,3,"29,3"
1680,82383,6,12,"6,12"
1681,82411,31,5,"31,5"
1682,82421,27,10,"27,10"
1683,82446,16,1,"16,1"
1684,82517,14,6,"14,6"
1685,82663,21,5,"21,5"
1686,82721,21,5,"21,5"
1687,82779,22,11,"22,11"
1688,82864,22,12,"22,12"
1689,82874,2,8,"2,8"
1690,82896,30,7,"30,7"
1691,82939,21,6,"21,6"
1692,83107,20,8,"20,8"
1693,83219,7,12,"7,12"
1694,83361,21,10,"21,10"
1695,83377,22,11,"22,11"
1696,83391,30,8,"30,8"
1697,83452,15,6,"15,6"
1698,83463,9,2,"9,2"
1699,83519,21,1,"21,1"
1700,83571,25,6,"25,6"
1701,83654,12,10,"12,10"
1702,83697,30,1,"30,1"
1703,83703,10,9,"10,9"
1704,83709,1,7,"1,7"
1705,83813,29,7,"29,7"
1706,83839,21,4,"21,4"
1707,83855,13,11,"13,11"
1708,83867,15,7,"15,7"
1709,83972,30,6,"30,6"
1710,84074,21,10,"21,10"
1711,84126,24,11,"24,11"
1712,84238,15,8,"15,8"
1713,84255,3,5,"3,5"
1714,84282,3,4,"3,4"
1715,84360,23,7,"23,7"
1716,84417,14,11,"14,11"
1717,84426,5,4,"5,4"
1718,84449,2,10,"2,10"
1719,84510,13,5,"13,5"
1720,84526,28,7,"28,7"
1721,84552,15,3,"15,3"
1722,84661,16,9,"16,9"
1723,84665,13,1,"13,1"
1724,84677,26,8,"26,8"
1725,84766,12,12,"12,12"
1726,84785,15,11,"15,11"
1727,84796,16,1,"16,1"
1728,84879,9,10,"9,10"
1729,84880,6,7,"6,7"
1730,84962,14,10,"14,10"
1731,85028,28,4,"28,4"
1732,85040,22,3,"22,3"
1733,85065,20,5,"20,5"
1734,85072,29,3,"29,3"
1735,85085,12,4,"12,4"
1736,85097,11,9,"11,9"
1737,85138,18,3,"18,3"
1738,85206,4,1,"4,1"
1739,85249,18,6,"18,6"
1740,85253,2,9,"2,9"
1741,85374,19,3,"19,3"
1742,85393,20,1,"20,1"
1743,85455,8,7,"8,7"
1744,85460,15,11,"15,11"
1745,85486,19,3,"19,3"
1746,85673,16,11,"16,11"
1747,85679,25,12,"25,12"
1748,85739,20,7,"20,7"
1749,85765,2,12,"2,12"
1750,85894,4,7,"4,7"
1751,85983,31,10,"31,10"
1752,85997,11,4,"11,4"
1753,86032,6,5,"6,5"
1754,86093,7,2,"7,2"
1755,86175,28,1,"28,1"
1756,86250,17,1,"17,1"
1757,86270,8,6,"8,6"
1758,86281,27,7,"27,7"
1759,86308,13,10,"13,10"
1760,86328,24,11,"24,11"
1761,86371,28,8,"28,8"
1762,86379,29,2,"29,2"
1763,86447,4,9,"4,9"
1764,86465,27,7,"27,7"
1765,86475,5,10,"5,10"
1766,86578,11,6,"11,6"
1767,86604,7,6,"7,6"
1768,86663,18,4,"18,4"
1769,86691,9,2,"9,2"
1770,86773,11,7,"11,7"
1771,86780,2,1,"2,1"
1772,86794,5,2,"5,2"
1773,86848,23,9,"23,9"
1774,86856,14,12,"14,12"
1775,86864,23,5,"23,5"
1776,86869,12,10,"12,10"
1777,86906,15,7,"15,7"
1778,87014,16,12,"16,12"
1779,87023,28,9,"28,9"
1780,87078,14,10,"14,10"
1781,87098,26,1,"26,1"
1782,87153,3,12,"3,12"
1783,87167,22,12,"22,12"
1784,87213,30,7,"30,7"
1785,87228,18,3,"18,3"
1786,87232,12,4,"12,4"
1787,87296,17,7,"17,7"
1788,87310,25,1,"25,1"
1789,87324,1,2,"1,2"
1790,87330,25,8,"25,8"
1791,87360,1,12,"1,12"
1792,87397,17,6,"17,6"
1793,87429,10,4,"10,4"
1794,87552,17,12,"17,12"
1795,87573,16,3,"16,3"
1796,87574,17,6,"17,6"
1797,87677,27,8,"27,8"
1798,87706,2,3,"2,3"
1799,87722,15,10,"15,10"
1800,87728,22,2,"22,2"
1801,87772,16,4,"16,4"
1802,87982,28,8,"28,8"
1803,88024,16,8,"16,8"
1804,88038,26,6,"26,6"
1805,88208,21,9,"21,9"
1806,88267,26,2,"26,2"
1807,88309,15,6,"15,6"
1808,88356,5,1,"5,1"
1809,88358,1,9,"1,9"
